13899 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
1674 12796 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 78 78 78 78 78 78 152 67 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224 10224
79 78 78 78 78 78 78 70 78 78 78 78 78 78 70 78 78 78 78 70 78 78 78 78 16640 69 78 78 70 78 78 78 78 70 78 78 78 78 78 78 70 78 78 78 78 78 78 78
3630 3630 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 3933 14480
2349 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 14480 14480 14480 14480 14480 3933 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 2323 78 78 78 78 78 70 78
439 439 439 439 439 439 439 439 439 5714 5554 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323
3420 3420 3420 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
10588 2256 16485 5065 16254 16254 16254 19885 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448 9448
7367 1014 5748 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 21248 22302 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511 22511
2096 3562 865 34 21577 78 69 78 78 78 78 78 78 78 70 70 78 15885 15885 12796 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933
3781 23650 2817 5371 15940 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931 15931
7743 7743 80 18474 21861 17780 18543 22849 994 7842 70 78 78 70 69 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
6583 22591 1449 5875 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445 3445
7952 7952 7952 7952 7952 7952 7952 11166 17193 5934 1515 4386 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 3895 2323 2323 2323 2323 2323 3933 14480 14480 14480 14480 14480 14480
2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360
3974 3974 15885 16640 15885 78 70 78 78 70 70 70 70 78 70 78 69 70 78 78 78 70 69 78 78 78 69 16640 70 78 78 78 78 78 78 70 70 78 70 78 78 5 14480 14480 14480 14480 14480 14480
15799 15643 17073 4079 3955 70 78 78 78 70 78 78 70 78 69 78 15885 5526 12715 78 69 78 78 70 78 12715 78 78 70 70 78 78 70 15876 15876 2078 70 78 78 78 78 70 78 78 60 78 78 78
1506 3778 9046 5551 20780 16418 16418 16418 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 7616 11652 167 167 167 167 167 167 167 167 167 167 167 167 167 167 167 2086 14480 14480 14480 14480 14480
21437 21437 20780 16418 16418 20780 16418 16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
15863 18021 2671 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
5644 5644 5644 5644 5530 16640 78 78 78 78 70 78 78 78 78 78 78 78 78 69 78 78 78 78 78 78 78 78 70 70 78 70 78 78 78 78 78 78 69 78 70 70 70 78 78 70 70 70
654 69 78 70 78 78 78 78 16640 15885 5822 70 70 78 78 78 70 70 78 78 78 78 70 70 70 15885 302 6956 2078 3 5794 14612 14306 12547 19670 11407 5934 7112 4551 23714 22758 5663 5663 14561 7598 7598 7598 7598
4610 4610 4610 16418 16418 16418 16418 16418 5524 14479 5521 9046 20780 5524 16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
16678 2153 2323 2323 2323 2323 78 78 78 78 78 70 70 12715 78 78 78 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480
310 20887 5999 4223 20357 2414 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 5521 16418 21574 1750 5432 9972 78 78 70 70 6 69 78 78 69 78 78 2323 2323 2323 2323 2323 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323
3831 7493 14189 19400 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677 16677
11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499 11499
16418 16418 16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
1692 12848 15966 15966 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506 3506
3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
5550 5550 16484 78 78 15885 5 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 78 16640 78 78 78 12715 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480
15504 7311 9496 9496 9496 9496 9496 9496 9496 560 5554 10735 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
12452 9615 7469 16083 12722 12722 12722 12722 12722 12722 12722 12722 12722 12722 12722 20049 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165 2165
20619 20884 17799 727 70 70 70 78 70 78 78 78 78 70 78 78 78 78 78 78 78 78 78 78 78 78 70 78 70 78 78 78 78 78 78 78 78 70 78 78 78 70 78 78 78 78 78 78
14479 11294 13180 15169 5076 2414 20357 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
20427 20427 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
2320 8181 69 78 78 78 70 78 78 78 78 78 78 78 78 78 78 78 70 70 70 78 78 16640 78 70 78 70 69 78 70 69 78 78 78 12715 2323 2323 2323 2323 2323 2323 14480 14480 14480 2323 2323 2323
16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
71 15885 15885 16 78 78 78 78 70 70 78 78 78 78 78 78 78 78 78 78 78 69 78 70 78 70 78 78 5526 5526 34 5714 12796 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
3952 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
12789 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 22319 20922 6749 12765 78 78 70 78 78 6 151 4066 369 2589 16603 16603 16603 16603 16603 16603 16603 16603 16603 16603 16603 16603 16603 16603
3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
4238 2484 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950 20950
1092 1092 1092 1092 1092 1092 1092 1092 12768 4917 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252
3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780
147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 147 18 18
1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523 1523
14785 19924 22748 9087 9 6641 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
1327 11652 5 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 2323 2323 3933 2323 2323 2323 5714 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
14838 4274 22497 15078 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942 14942
1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 1345 4286 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323
1915 471 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323
548 59 71 1979 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164
1262 6812 3933 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 3933 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 78 70 70 78 78 78 78 78 78 78 78 70 78 70 1054 3387 78 78 16640 78 78 70 78
14494 3933 3933 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480
2333 5554 5551 9046 5521 9046 5521 20995 9611 9611 9611 9611 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 3956 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480
3782 5521 20780 16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
20317 3164 1580 3470 3470 3470 3470 10048 19377 4392 4392 4392 6641 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927 5927
16418 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
8318 22958 20455 15905 15905 15905 13348 5549 5714 12796 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480
12955 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
8264 12138 15909 11199 191 18213 20765 312 3387 60 78 2256 4838 15425 13327 13327 13327 13327 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 3933 2323 2323 2323 2323 2323 2323 2349
19304 14699 9308 13337 4801 8285 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898 18898
5521 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
10729 3758 2718 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588 6588
116 116 116 116 560 3933 14480 14480 14480 140 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 2323 2323 12715 78 78 78 70 15885 1054 5 2323 2323 14480 14480 14480 14480
167 167 167 167 167 10447 7906 7906 7906 3878 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 2323 2323 2323 2323 2323 2323 2323 2323 2323
250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250
1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 1031 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359
3878 1506 5554 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 14480 14480 14480 14480 14480 14480 14480 14480
3989 20468 11594 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460 19460
3045 5521 5521 20780 20780 5521 3956 3782 5521 5521 5521 5521 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
13350 14988 15378 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445 8445
16678 12134 20670 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004 15004
6566 13129 12046 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780
7487 21058 11532 34 78 78 78 70 78 70 78 78 78 78 78 78 78 78 78 78 78 78 78 70 78 70 78 78 78 70 70 78 78 78 78 70 78 78 70 78 78 70 78 70 70 78 78 78
29 14079 12715 70 16484 3 970 140 11076 71 60 11734 11734 11734 5 2323 2323 78 78 78 69 78 78 70 78 70 70 70 78 552 2413 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821 5821
164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 164 3782 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045 3045
10908 20545 7242 12239 20995 5551 18997 18997 5714 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 3933 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 14480 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323
21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394 21394
